booking_id,farmer_id,tractor_id,region,status,crop_operation,amount,requested_at
BKG-01678,FAR-178,TR-078,Nairobi,completed,Harvesting,23400,2026-08-07T00:00:00
BKG-01679,FAR-179,TR-079,Embu,completed,Soil management,23700,2026-08-08T00:00:00
BKG-01680,FAR-180,TR-080,Kiambu,pending,Land preparation,12000,2026-08-09T00:00:00
BKG-01681,FAR-181,TR-081,Machakos,completed,Planting,12300,2026-08-10T00:00:00
BKG-01682,FAR-182,TR-082,Nakuru,completed,Weeding,12600,2026-08-11T00:00:00
BKG-01683,FAR-183,TR-083,Nairobi,completed,Harvesting,12900,2026-08-12T00:00:00
BKG-01684,FAR-184,TR-084,Embu,completed,Soil management,13200,2026-08-13T00:00:00
BKG-01685,FAR-185,TR-085,Kiambu,pending,Land preparation,13500,2026-08-14T00:00:00
BKG-01686,FAR-186,TR-086,Machakos,completed,Planting,13800,2026-08-15T00:00:00
BKG-01687,FAR-187,TR-087,Nakuru,completed,Weeding,14100,2026-08-16T00:00:00
BKG-01688,FAR-188,TR-088,Nairobi,completed,Harvesting,14400,2026-08-17T00:00:00
BKG-01689,FAR-189,TR-089,Embu,completed,Soil management,14700,2026-08-18T00:00:00
BKG-01690,FAR-190,TR-090,Kiambu,pending,Land preparation,15000,2026-08-19T00:00:00
BKG-01691,FAR-191,TR-091,Machakos,completed,Planting,15300,2026-08-20T00:00:00
BKG-01692,FAR-192,TR-092,Nakuru,completed,Weeding,15600,2026-08-21T00:00:00
BKG-01693,FAR-193,TR-093,Nairobi,completed,Harvesting,15900,2026-08-22T00:00:00
BKG-01694,FAR-194,TR-094,Embu,completed,Soil management,16200,2026-08-23T00:00:00
BKG-01695,FAR-195,TR-095,Kiambu,pending,Land preparation,16500,2026-08-24T00:00:00
BKG-01696,FAR-196,TR-096,Machakos,completed,Planting,16800,2026-08-25T00:00:00
BKG-01697,FAR-197,TR-097,Nakuru,completed,Weeding,17100,2026-08-26T00:00:00
BKG-01698,FAR-198,TR-098,Nairobi,completed,Harvesting,17400,2026-08-27T00:00:00
BKG-01699,FAR-199,TR-099,Embu,completed,Soil management,17700,2026-08-28T00:00:00
BKG-01700,FAR-200,TR-100,Kiambu,pending,Land preparation,18000,2026-08-29T00:00:00
BKG-01701,FAR-201,TR-001,Machakos,completed,Planting,18300,2026-08-30T00:00:00
BKG-01702,FAR-202,TR-002,Nakuru,completed,Weeding,18600,2026-08-31T00:00:00
BKG-01703,FAR-203,TR-003,Nairobi,completed,Harvesting,18900,2026-09-01T00:00:00
BKG-01704,FAR-204,TR-004,Embu,completed,Soil management,19200,2026-09-02T00:00:00
BKG-01705,FAR-205,TR-005,Kiambu,pending,Land preparation,19500,2026-09-03T00:00:00
BKG-01706,FAR-206,TR-006,Machakos,completed,Planting,19800,2026-09-04T00:00:00
BKG-01707,FAR-207,TR-007,Nakuru,completed,Weeding,20100,2026-09-05T00:00:00
BKG-01708,FAR-208,TR-008,Nairobi,completed,Harvesting,20400,2026-09-06T00:00:00
BKG-01709,FAR-209,TR-009,Embu,completed,Soil management,20700,2026-09-07T00:00:00
BKG-01710,FAR-210,TR-010,Kiambu,pending,Land preparation,21000,2026-09-08T00:00:00
BKG-01711,FAR-211,TR-011,Machakos,completed,Planting,21300,2026-09-09T00:00:00
BKG-01712,FAR-212,TR-012,Nakuru,completed,Weeding,21600,2026-09-10T00:00:00
BKG-01713,FAR-213,TR-013,Nairobi,completed,Harvesting,21900,2026-09-11T00:00:00
BKG-01714,FAR-214,TR-014,Embu,completed,Soil management,22200,2026-09-12T00:00:00
BKG-01715,FAR-215,TR-015,Kiambu,pending,Land preparation,22500,2026-09-13T00:00:00
BKG-01716,FAR-216,TR-016,Machakos,completed,Planting,22800,2026-09-14T00:00:00
BKG-01717,FAR-217,TR-017,Nakuru,completed,Weeding,23100,2026-09-15T00:00:00
BKG-01718,FAR-218,TR-018,Nairobi,completed,Harvesting,23400,2026-09-16T00:00:00
BKG-01719,FAR-219,TR-019,Embu,completed,Soil management,23700,2026-09-17T00:00:00
BKG-01720,FAR-220,TR-020,Kiambu,pending,Land preparation,12000,2026-09-18T00:00:00
BKG-01721,FAR-221,TR-021,Machakos,completed,Planting,12300,2026-09-19T00:00:00
BKG-01722,FAR-222,TR-022,Nakuru,completed,Weeding,12600,2026-09-20T00:00:00
BKG-01723,FAR-223,TR-023,Nairobi,completed,Harvesting,12900,2026-09-21T00:00:00
BKG-01724,FAR-224,TR-024,Embu,completed,Soil management,13200,2026-09-22T00:00:00
BKG-01725,FAR-225,TR-025,Kiambu,pending,Land preparation,13500,2026-09-23T00:00:00
BKG-01726,FAR-226,TR-026,Machakos,completed,Planting,13800,2026-09-24T00:00:00
BKG-01727,FAR-227,TR-027,Nakuru,completed,Weeding,14100,2026-09-25T00:00:00
BKG-01728,FAR-228,TR-028,Nairobi,completed,Harvesting,14400,2026-09-26T00:00:00
BKG-01729,FAR-229,TR-029,Embu,completed,Soil management,14700,2026-09-27T00:00:00
BKG-01730,FAR-230,TR-030,Kiambu,pending,Land preparation,15000,2026-09-28T00:00:00
BKG-01731,FAR-231,TR-031,Machakos,completed,Planting,15300,2026-09-29T00:00:00
BKG-01732,FAR-232,TR-032,Nakuru,completed,Weeding,15600,2026-09-30T00:00:00
BKG-01733,FAR-233,TR-033,Nairobi,completed,Harvesting,15900,2026-10-01T00:00:00
BKG-01734,FAR-234,TR-034,Embu,completed,Soil management,16200,2026-10-02T00:00:00
BKG-01735,FAR-235,TR-035,Kiambu,pending,Land preparation,16500,2026-10-03T00:00:00
BKG-01736,FAR-236,TR-036,Machakos,completed,Planting,16800,2026-10-04T00:00:00
BKG-01737,FAR-237,TR-037,Nakuru,completed,Weeding,17100,2026-10-05T00:00:00
BKG-01738,FAR-238,TR-038,Nairobi,completed,Harvesting,17400,2026-10-06T00:00:00
BKG-01739,FAR-239,TR-039,Embu,completed,Soil management,17700,2026-10-07T00:00:00
BKG-01740,FAR-240,TR-040,Kiambu,pending,Land preparation,18000,2026-10-08T00:00:00
BKG-01741,FAR-241,TR-041,Machakos,completed,Planting,18300,2026-10-09T00:00:00
BKG-01742,FAR-242,TR-042,Nakuru,completed,Weeding,18600,2026-10-10T00:00:00
BKG-01743,FAR-243,TR-043,Nairobi,completed,Harvesting,18900,2026-10-11T00:00:00
BKG-01744,FAR-244,TR-044,Embu,completed,Soil management,19200,2026-10-12T00:00:00
BKG-01745,FAR-245,TR-045,Kiambu,pending,Land preparation,19500,2026-10-13T00:00:00
BKG-01746,FAR-246,TR-046,Machakos,completed,Planting,19800,2026-10-14T00:00:00
BKG-01747,FAR-247,TR-047,Nakuru,completed,Weeding,20100,2026-10-15T00:00:00
BKG-01748,FAR-248,TR-048,Nairobi,completed,Harvesting,20400,2026-10-16T00:00:00
BKG-01749,FAR-249,TR-049,Embu,completed,Soil management,20700,2026-10-17T00:00:00
BKG-01750,FAR-250,TR-050,Kiambu,pending,Land preparation,21000,2026-10-18T00:00:00
BKG-01751,FAR-251,TR-051,Machakos,completed,Planting,21300,2026-10-19T00:00:00
BKG-01752,FAR-252,TR-052,Nakuru,completed,Weeding,21600,2026-10-20T00:00:00
BKG-01753,FAR-253,TR-053,Nairobi,completed,Harvesting,21900,2026-10-21T00:00:00
BKG-01754,FAR-254,TR-054,Embu,completed,Soil management,22200,2026-10-22T00:00:00
BKG-01755,FAR-255,TR-055,Kiambu,pending,Land preparation,22500,2026-10-23T00:00:00
BKG-01756,FAR-256,TR-056,Machakos,completed,Planting,22800,2026-10-24T00:00:00
BKG-01757,FAR-257,TR-057,Nakuru,completed,Weeding,23100,2026-10-25T00:00:00
BKG-01758,FAR-258,TR-058,Nairobi,completed,Harvesting,23400,2026-10-26T00:00:00
BKG-01759,FAR-259,TR-059,Embu,completed,Soil management,23700,2026-10-27T00:00:00
BKG-01760,FAR-260,TR-060,Kiambu,pending,Land preparation,12000,2026-10-28T00:00:00
BKG-01761,FAR-261,TR-061,Machakos,completed,Planting,12300,2026-10-29T00:00:00
BKG-01762,FAR-262,TR-062,Nakuru,completed,Weeding,12600,2026-10-30T00:00:00
BKG-01763,FAR-263,TR-063,Nairobi,completed,Harvesting,12900,2026-10-31T00:00:00
BKG-01764,FAR-264,TR-064,Embu,completed,Soil management,13200,2026-11-01T00:00:00
BKG-01765,FAR-265,TR-065,Kiambu,pending,Land preparation,13500,2026-11-02T00:00:00
BKG-01766,FAR-266,TR-066,Machakos,completed,Planting,13800,2026-11-03T00:00:00
BKG-01767,FAR-267,TR-067,Nakuru,completed,Weeding,14100,2026-11-04T00:00:00
BKG-01768,FAR-268,TR-068,Nairobi,completed,Harvesting,14400,2026-11-05T00:00:00
BKG-01769,FAR-269,TR-069,Embu,completed,Soil management,14700,2026-11-06T00:00:00
BKG-01770,FAR-270,TR-070,Kiambu,pending,Land preparation,15000,2026-11-07T00:00:00
BKG-01771,FAR-271,TR-071,Machakos,completed,Planting,15300,2026-11-08T00:00:00
BKG-01772,FAR-272,TR-072,Nakuru,completed,Weeding,15600,2026-11-09T00:00:00
BKG-01773,FAR-273,TR-073,Nairobi,completed,Harvesting,15900,2026-11-10T00:00:00
BKG-01774,FAR-274,TR-074,Embu,completed,Soil management,16200,2026-11-11T00:00:00
BKG-01775,FAR-275,TR-075,Kiambu,pending,Land preparation,16500,2026-11-12T00:00:00
BKG-01776,FAR-276,TR-076,Machakos,completed,Planting,16800,2026-11-13T00:00:00
BKG-01777,FAR-277,TR-077,Nakuru,completed,Weeding,17100,2026-11-14T00:00:00
BKG-01778,FAR-278,TR-078,Nairobi,completed,Harvesting,17400,2026-11-15T00:00:00
BKG-01779,FAR-279,TR-079,Embu,completed,Soil management,17700,2026-11-16T00:00:00
BKG-01780,FAR-280,TR-080,Kiambu,pending,Land preparation,18000,2026-11-17T00:00:00
BKG-01781,FAR-281,TR-081,Machakos,completed,Planting,18300,2026-11-18T00:00:00
BKG-01782,FAR-282,TR-082,Nakuru,completed,Weeding,18600,2026-11-19T00:00:00
BKG-01783,FAR-283,TR-083,Nairobi,completed,Harvesting,18900,2026-11-20T00:00:00
BKG-01784,FAR-284,TR-084,Embu,completed,Soil management,19200,2026-11-21T00:00:00
BKG-01785,FAR-285,TR-085,Kiambu,pending,Land preparation,19500,2026-11-22T00:00:00
BKG-01786,FAR-286,TR-086,Machakos,completed,Planting,19800,2026-11-23T00:00:00
BKG-01787,FAR-287,TR-087,Nakuru,completed,Weeding,20100,2026-11-24T00:00:00
BKG-01788,FAR-288,TR-088,Nairobi,completed,Harvesting,20400,2026-11-25T00:00:00
BKG-01789,FAR-289,TR-089,Embu,completed,Soil management,20700,2026-11-26T00:00:00
BKG-01790,FAR-290,TR-090,Kiambu,pending,Land preparation,21000,2026-11-27T00:00:00
BKG-01791,FAR-291,TR-091,Machakos,completed,Planting,21300,2026-11-28T00:00:00
BKG-01792,FAR-292,TR-092,Nakuru,completed,Weeding,21600,2026-11-29T00:00:00
BKG-01793,FAR-293,TR-093,Nairobi,completed,Harvesting,21900,2026-11-30T00:00:00
BKG-01794,FAR-294,TR-094,Embu,completed,Soil management,22200,2026-12-01T00:00:00
BKG-01795,FAR-295,TR-095,Kiambu,pending,Land preparation,22500,2026-12-02T00:00:00
BKG-01796,FAR-296,TR-096,Machakos,completed,Planting,22800,2026-12-03T00:00:00
BKG-01797,FAR-297,TR-097,Nakuru,completed,Weeding,23100,2026-12-04T00:00:00
BKG-01798,FAR-298,TR-098,Nairobi,completed,Harvesting,23400,2026-12-05T00:00:00
BKG-01799,FAR-299,TR-099,Embu,completed,Soil management,23700,2026-12-06T00:00:00
BKG-01800,FAR-300,TR-100,Kiambu,pending,Land preparation,12000,2026-12-07T00:00:00
BKG-01801,FAR-301,TR-001,Machakos,completed,Planting,12300,2026-12-08T00:00:00
BKG-01802,FAR-302,TR-002,Nakuru,completed,Weeding,12600,2026-12-09T00:00:00
BKG-01803,FAR-303,TR-003,Nairobi,completed,Harvesting,12900,2026-12-10T00:00:00
BKG-01804,FAR-304,TR-004,Embu,completed,Soil management,13200,2026-12-11T00:00:00
BKG-01805,FAR-305,TR-005,Kiambu,pending,Land preparation,13500,2026-12-12T00:00:00
BKG-01806,FAR-306,TR-006,Machakos,completed,Planting,13800,2026-12-13T00:00:00
BKG-01807,FAR-307,TR-007,Nakuru,completed,Weeding,14100,2026-12-14T00:00:00
BKG-01808,FAR-308,TR-008,Nairobi,completed,Harvesting,14400,2026-12-15T00:00:00
BKG-01809,FAR-309,TR-009,Embu,completed,Soil management,14700,2026-12-16T00:00:00
BKG-01810,FAR-310,TR-010,Kiambu,pending,Land preparation,15000,2026-12-17T00:00:00
BKG-01811,FAR-311,TR-011,Machakos,completed,Planting,15300,2026-12-18T00:00:00
BKG-01812,FAR-312,TR-012,Nakuru,completed,Weeding,15600,2026-12-19T00:00:00
BKG-01813,FAR-313,TR-013,Nairobi,completed,Harvesting,15900,2026-12-20T00:00:00
BKG-01814,FAR-314,TR-014,Embu,completed,Soil management,16200,2026-12-21T00:00:00
BKG-01815,FAR-315,TR-015,Kiambu,pending,Land preparation,16500,2026-12-22T00:00:00
BKG-01816,FAR-316,TR-016,Machakos,completed,Planting,16800,2026-12-23T00:00:00
BKG-01817,FAR-317,TR-017,Nakuru,completed,Weeding,17100,2026-12-24T00:00:00
BKG-01818,FAR-318,TR-018,Nairobi,completed,Harvesting,17400,2026-12-25T00:00:00
BKG-01819,FAR-319,TR-019,Embu,completed,Soil management,17700,2026-12-26T00:00:00
BKG-01820,FAR-320,TR-020,Kiambu,pending,Land preparation,18000,2026-12-27T00:00:00
BKG-01821,FAR-321,TR-021,Machakos,completed,Planting,18300,2026-12-28T00:00:00
BKG-01822,FAR-322,TR-022,Nakuru,completed,Weeding,18600,2026-12-29T00:00:00
BKG-01823,FAR-323,TR-023,Nairobi,completed,Harvesting,18900,2026-12-30T00:00:00
BKG-01824,FAR-324,TR-024,Embu,completed,Soil management,19200,2026-12-31T00:00:00
BKG-01825,FAR-325,TR-025,Kiambu,pending,Land preparation,19500,2026-01-01T00:00:00
BKG-01826,FAR-326,TR-026,Machakos,completed,Planting,19800,2026-01-02T00:00:00
BKG-01827,FAR-327,TR-027,Nakuru,completed,Weeding,20100,2026-01-03T00:00:00
BKG-01828,FAR-328,TR-028,Nairobi,completed,Harvesting,20400,2026-01-04T00:00:00
BKG-01829,FAR-329,TR-029,Embu,completed,Soil management,20700,2026-01-05T00:00:00
BKG-01830,FAR-330,TR-030,Kiambu,pending,Land preparation,21000,2026-01-06T00:00:00
BKG-01831,FAR-331,TR-031,Machakos,completed,Planting,21300,2026-01-07T00:00:00
BKG-01832,FAR-332,TR-032,Nakuru,completed,Weeding,21600,2026-01-08T00:00:00
BKG-01833,FAR-333,TR-033,Nairobi,completed,Harvesting,21900,2026-01-09T00:00:00
BKG-01834,FAR-334,TR-034,Embu,completed,Soil management,22200,2026-01-10T00:00:00
BKG-01835,FAR-335,TR-035,Kiambu,pending,Land preparation,22500,2026-01-11T00:00:00
BKG-01836,FAR-336,TR-036,Machakos,completed,Planting,22800,2026-01-12T00:00:00
BKG-01837,FAR-337,TR-037,Nakuru,completed,Weeding,23100,2026-01-13T00:00:00
BKG-01838,FAR-338,TR-038,Nairobi,completed,Harvesting,23400,2026-01-14T00:00:00
BKG-01839,FAR-339,TR-039,Embu,completed,Soil management,23700,2026-01-15T00:00:00
BKG-01840,FAR-340,TR-040,Kiambu,pending,Land preparation,12000,2026-01-16T00:00:00
BKG-01841,FAR-341,TR-041,Machakos,completed,Planting,12300,2026-01-17T00:00:00
BKG-01842,FAR-342,TR-042,Nakuru,completed,Weeding,12600,2026-01-18T00:00:00
BKG-01843,FAR-343,TR-043,Nairobi,completed,Harvesting,12900,2026-01-19T00:00:00
BKG-01844,FAR-344,TR-044,Embu,completed,Soil management,13200,2026-01-20T00:00:00
BKG-01845,FAR-345,TR-045,Kiambu,pending,Land preparation,13500,2026-01-21T00:00:00
BKG-01846,FAR-346,TR-046,Machakos,completed,Planting,13800,2026-01-22T00:00:00
BKG-01847,FAR-347,TR-047,Nakuru,completed,Weeding,14100,2026-01-23T00:00:00
BKG-01848,FAR-348,TR-048,Nairobi,completed,Harvesting,14400,2026-01-24T00:00:00
BKG-01849,FAR-349,TR-049,Embu,completed,Soil management,14700,2026-01-25T00:00:00
BKG-01850,FAR-350,TR-050,Kiambu,pending,Land preparation,15000,2026-01-26T00:00:00
BKG-01851,FAR-351,TR-051,Machakos,completed,Planting,15300,2026-01-27T00:00:00
BKG-01852,FAR-352,TR-052,Nakuru,completed,Weeding,15600,2026-01-28T00:00:00
BKG-01853,FAR-353,TR-053,Nairobi,completed,Harvesting,15900,2026-01-29T00:00:00
BKG-01854,FAR-354,TR-054,Embu,completed,Soil management,16200,2026-01-30T00:00:00
BKG-01855,FAR-355,TR-055,Kiambu,pending,Land preparation,16500,2026-01-31T00:00:00
BKG-01856,FAR-356,TR-056,Machakos,completed,Planting,16800,2026-02-01T00:00:00
BKG-01857,FAR-357,TR-057,Nakuru,completed,Weeding,17100,2026-02-02T00:00:00
BKG-01858,FAR-358,TR-058,Nairobi,completed,Harvesting,17400,2026-02-03T00:00:00
BKG-01859,FAR-359,TR-059,Embu,completed,Soil management,17700,2026-02-04T00:00:00
BKG-01860,FAR-360,TR-060,Kiambu,pending,Land preparation,18000,2026-02-05T00:00:00
BKG-01861,FAR-361,TR-061,Machakos,completed,Planting,18300,2026-02-06T00:00:00
BKG-01862,FAR-362,TR-062,Nakuru,completed,Weeding,18600,2026-02-07T00:00:00
BKG-01863,FAR-363,TR-063,Nairobi,completed,Harvesting,18900,2026-02-08T00:00:00
BKG-01864,FAR-364,TR-064,Embu,completed,Soil management,19200,2026-02-09T00:00:00
BKG-01865,FAR-365,TR-065,Kiambu,pending,Land preparation,19500,2026-02-10T00:00:00
BKG-01866,FAR-366,TR-066,Machakos,completed,Planting,19800,2026-02-11T00:00:00
BKG-01867,FAR-367,TR-067,Nakuru,completed,Weeding,20100,2026-02-12T00:00:00
BKG-01868,FAR-368,TR-068,Nairobi,completed,Harvesting,20400,2026-02-13T00:00:00
BKG-01869,FAR-369,TR-069,Embu,completed,Soil management,20700,2026-02-14T00:00:00
BKG-01870,FAR-370,TR-070,Kiambu,pending,Land preparation,21000,2026-02-15T00:00:00
BKG-01871,FAR-371,TR-071,Machakos,completed,Planting,21300,2026-02-16T00:00:00
BKG-01872,FAR-372,TR-072,Nakuru,completed,Weeding,21600,2026-02-17T00:00:00
BKG-01873,FAR-373,TR-073,Nairobi,completed,Harvesting,21900,2026-02-18T00:00:00
BKG-01874,FAR-374,TR-074,Embu,completed,Soil management,22200,2026-02-19T00:00:00
BKG-01875,FAR-375,TR-075,Kiambu,pending,Land preparation,22500,2026-02-20T00:00:00
BKG-01876,FAR-376,TR-076,Machakos,completed,Planting,22800,2026-02-21T00:00:00
BKG-01877,FAR-377,TR-077,Nakuru,completed,Weeding,23100,2026-02-22T00:00:00
BKG-01878,FAR-378,TR-078,Nairobi,completed,Harvesting,23400,2026-02-23T00:00:00
BKG-01879,FAR-379,TR-079,Embu,completed,Soil management,23700,2026-02-24T00:00:00
BKG-01880,FAR-380,TR-080,Kiambu,pending,Land preparation,12000,2026-02-25T00:00:00
BKG-01881,FAR-381,TR-081,Machakos,completed,Planting,12300,2026-02-26T00:00:00
BKG-01882,FAR-382,TR-082,Nakuru,completed,Weeding,12600,2026-02-27T00:00:00
BKG-01883,FAR-383,TR-083,Nairobi,completed,Harvesting,12900,2026-02-28T00:00:00
BKG-01884,FAR-384,TR-084,Embu,completed,Soil management,13200,2026-03-01T00:00:00
BKG-01885,FAR-385,TR-085,Kiambu,pending,Land preparation,13500,2026-03-02T00:00:00
BKG-01886,FAR-386,TR-086,Machakos,completed,Planting,13800,2026-03-03T00:00:00
BKG-01887,FAR-387,TR-087,Nakuru,completed,Weeding,14100,2026-03-04T00:00:00
BKG-01888,FAR-388,TR-088,Nairobi,completed,Harvesting,14400,2026-03-05T00:00:00
BKG-01889,FAR-389,TR-089,Embu,completed,Soil management,14700,2026-03-06T00:00:00
BKG-01890,FAR-390,TR-090,Kiambu,pending,Land preparation,15000,2026-03-07T00:00:00
BKG-01891,FAR-391,TR-091,Machakos,completed,Planting,15300,2026-03-08T00:00:00
BKG-01892,FAR-392,TR-092,Nakuru,completed,Weeding,15600,2026-03-09T00:00:00
BKG-01893,FAR-393,TR-093,Nairobi,completed,Harvesting,15900,2026-03-10T00:00:00
BKG-01894,FAR-394,TR-094,Embu,completed,Soil management,16200,2026-03-11T00:00:00
BKG-01895,FAR-395,TR-095,Kiambu,pending,Land preparation,16500,2026-03-12T00:00:00
BKG-01896,FAR-396,TR-096,Machakos,completed,Planting,16800,2026-03-13T00:00:00
BKG-01897,FAR-397,TR-097,Nakuru,completed,Weeding,17100,2026-03-14T00:00:00
BKG-01898,FAR-398,TR-098,Nairobi,completed,Harvesting,17400,2026-03-15T00:00:00
BKG-01899,FAR-399,TR-099,Embu,completed,Soil management,17700,2026-03-16T00:00:00
BKG-01900,FAR-400,TR-100,Kiambu,pending,Land preparation,18000,2026-03-17T00:00:00
BKG-01901,FAR-401,TR-001,Machakos,completed,Planting,18300,2026-03-18T00:00:00
BKG-01902,FAR-402,TR-002,Nakuru,completed,Weeding,18600,2026-03-19T00:00:00
BKG-01903,FAR-403,TR-003,Nairobi,completed,Harvesting,18900,2026-03-20T00:00:00
BKG-01904,FAR-404,TR-004,Embu,completed,Soil management,19200,2026-03-21T00:00:00
BKG-01905,FAR-405,TR-005,Kiambu,pending,Land preparation,19500,2026-03-22T00:00:00
BKG-01906,FAR-406,TR-006,Machakos,completed,Planting,19800,2026-03-23T00:00:00
BKG-01907,FAR-407,TR-007,Nakuru,completed,Weeding,20100,2026-03-24T00:00:00
BKG-01908,FAR-408,TR-008,Nairobi,completed,Harvesting,20400,2026-03-25T00:00:00
BKG-01909,FAR-409,TR-009,Embu,completed,Soil management,20700,2026-03-26T00:00:00
BKG-01910,FAR-410,TR-010,Kiambu,pending,Land preparation,21000,2026-03-27T00:00:00
BKG-01911,FAR-411,TR-011,Machakos,completed,Planting,21300,2026-03-28T00:00:00
BKG-01912,FAR-412,TR-012,Nakuru,completed,Weeding,21600,2026-03-29T00:00:00
BKG-01913,FAR-413,TR-013,Nairobi,completed,Harvesting,21900,2026-03-30T00:00:00
BKG-01914,FAR-414,TR-014,Embu,completed,Soil management,22200,2026-03-31T00:00:00
BKG-01915,FAR-415,TR-015,Kiambu,pending,Land preparation,22500,2026-04-01T00:00:00
BKG-01916,FAR-416,TR-016,Machakos,completed,Planting,22800,2026-04-02T00:00:00
BKG-01917,FAR-417,TR-017,Nakuru,completed,Weeding,23100,2026-04-03T00:00:00
BKG-01918,FAR-418,TR-018,Nairobi,completed,Harvesting,23400,2026-04-04T00:00:00
BKG-01919,FAR-419,TR-019,Embu,completed,Soil management,23700,2026-04-05T00:00:00
BKG-01920,FAR-420,TR-020,Kiambu,pending,Land preparation,12000,2026-04-06T00:00:00
BKG-01921,FAR-421,TR-021,Machakos,completed,Planting,12300,2026-04-07T00:00:00
BKG-01922,FAR-422,TR-022,Nakuru,completed,Weeding,12600,2026-04-08T00:00:00
BKG-01923,FAR-423,TR-023,Nairobi,completed,Harvesting,12900,2026-04-09T00:00:00
BKG-01924,FAR-424,TR-024,Embu,completed,Soil management,13200,2026-04-10T00:00:00
BKG-01925,FAR-425,TR-025,Kiambu,pending,Land preparation,13500,2026-04-11T00:00:00
BKG-01926,FAR-426,TR-026,Machakos,completed,Planting,13800,2026-04-12T00:00:00
BKG-01927,FAR-427,TR-027,Nakuru,completed,Weeding,14100,2026-04-13T00:00:00
BKG-01928,FAR-428,TR-028,Nairobi,completed,Harvesting,14400,2026-04-14T00:00:00
BKG-01929,FAR-429,TR-029,Embu,completed,Soil management,14700,2026-04-15T00:00:00
BKG-01930,FAR-430,TR-030,Kiambu,pending,Land preparation,15000,2026-04-16T00:00:00
BKG-01931,FAR-431,TR-031,Machakos,completed,Planting,15300,2026-04-17T00:00:00
BKG-01932,FAR-432,TR-032,Nakuru,completed,Weeding,15600,2026-04-18T00:00:00
BKG-01933,FAR-433,TR-033,Nairobi,completed,Harvesting,15900,2026-04-19T00:00:00
BKG-01934,FAR-434,TR-034,Embu,completed,Soil management,16200,2026-04-20T00:00:00
BKG-01935,FAR-435,TR-035,Kiambu,pending,Land preparation,16500,2026-04-21T00:00:00
BKG-01936,FAR-436,TR-036,Machakos,completed,Planting,16800,2026-04-22T00:00:00
BKG-01937,FAR-437,TR-037,Nakuru,completed,Weeding,17100,2026-04-23T00:00:00
BKG-01938,FAR-438,TR-038,Nairobi,completed,Harvesting,17400,2026-04-24T00:00:00
BKG-01939,FAR-439,TR-039,Embu,completed,Soil management,17700,2026-04-25T00:00:00
BKG-01940,FAR-440,TR-040,Kiambu,pending,Land preparation,18000,2026-04-26T00:00:00
